colour	x	y	showSelectedlegendcolour	fill
#A3A500	40	820	NoQual	#A3A500
#00B0F6	38	410	School	#00B0F6
#A3A500	40	370	NoQual	#A3A500
#E76BF3	38	900	Vocational	#E76BF3
#F8766D	40	410	BachDeg+	#F8766D
#E76BF3	40	680	Vocational	#E76BF3
#00BF7D	60	1060	OthPostSec	#00BF7D
#00B0F6	50	810	School	#00B0F6
#F8766D	50	1470	BachDeg+	#F8766D
#E76BF3	40	600	Vocational	#E76BF3
#00B0F6	32	390	School	#00B0F6
#E76BF3	40	670	Vocational	#E76BF3
#00B0F6	38	1030	School	#00B0F6
#00B0F6	43	720	School	#00B0F6
#A3A500	40	540	NoQual	#A3A500
#F8766D	60	790	BachDeg+	#F8766D
#00B0F6	37	1790	School	#00B0F6
#E76BF3	40	710	Vocational	#E76BF3
#F8766D	40	850	BachDeg+	#F8766D
#F8766D	34	1120	BachDeg+	#F8766D
#A3A500	29	850	NoQual	#A3A500
#00B0F6	40	380	School	#00B0F6
#E76BF3	40	730	Vocational	#E76BF3
#A3A500	40	440	NoQual	#A3A500
#E76BF3	19	340	Vocational	#E76BF3
#A3A500	73	820	NoQual	#A3A500
#A3A500	47	730	NoQual	#A3A500
#00B0F6	64	860	School	#00B0F6
#F8766D	60	9070	BachDeg+	#F8766D
#E76BF3	31	300	Vocational	#E76BF3
#A3A500	40	410	NoQual	#A3A500
#00B0F6	22	330	School	#00B0F6
#E76BF3	46	720	Vocational	#E76BF3
#00B0F6	46	640	School	#00B0F6
#A3A500	66	500	NoQual	#A3A500
#E76BF3	35	510	Vocational	#E76BF3
#A3A500	65	1320	NoQual	#A3A500
#00B0F6	45	810	School	#00B0F6
#F8766D	40	1210	BachDeg+	#F8766D
#E76BF3	59	990	Vocational	#E76BF3
#00B0F6	29	800	School	#00B0F6
#00B0F6	41	320	School	#00B0F6
#00B0F6	40	910	School	#00B0F6
#F8766D	50	890	BachDeg+	#F8766D
#A3A500	41	540	NoQual	#A3A500
#00B0F6	39	800	School	#00B0F6
#E76BF3	48	660	Vocational	#E76BF3
#A3A500	70	530	NoQual	#A3A500
#A3A500	64	770	NoQual	#A3A500
#F8766D	55	3190	BachDeg+	#F8766D
#00B0F6	40	730	School	#00B0F6
#00B0F6	25	1050	School	#00B0F6
#F8766D	36	2070	BachDeg+	#F8766D
#A3A500	25	550	NoQual	#A3A500
#E76BF3	40	850	Vocational	#E76BF3
#E76BF3	42	770	Vocational	#E76BF3
#A3A500	97	440	NoQual	#A3A500
#E76BF3	45	690	Vocational	#E76BF3
#00BF7D	76	720	OthPostSec	#00BF7D
#00BF7D	43	520	OthPostSec	#00BF7D
#E76BF3	40	870	Vocational	#E76BF3
#E76BF3	54	1950	Vocational	#E76BF3
#00BF7D	34	790	OthPostSec	#00BF7D
#F8766D	60	650	BachDeg+	#F8766D
#E76BF3	41	1910	Vocational	#E76BF3
#00B0F6	43	810	School	#00B0F6
#E76BF3	45	950	Vocational	#E76BF3
#F8766D	42	1480	BachDeg+	#F8766D
#F8766D	48	1030	BachDeg+	#F8766D
#E76BF3	40	1280	Vocational	#E76BF3
#00B0F6	42	1320	School	#00B0F6
#00B0F6	9	480	School	#00B0F6
#A3A500	55	1050	NoQual	#A3A500
#00B0F6	40	620	School	#00B0F6
#E76BF3	41	410	Vocational	#E76BF3
#E76BF3	42	1040	Vocational	#E76BF3
#A3A500	48	770	NoQual	#A3A500
#00BF7D	39	490	OthPostSec	#00BF7D
#F8766D	45	4170	BachDeg+	#F8766D
#E76BF3	20	290	Vocational	#E76BF3
#E76BF3	45	1140	Vocational	#E76BF3
#E76BF3	60	1010	Vocational	#E76BF3
#E76BF3	37	1150	Vocational	#E76BF3
#00BF7D	41	600	OthPostSec	#00BF7D
#F8766D	48	2390	BachDeg+	#F8766D
#E76BF3	54	2880	Vocational	#E76BF3
#00B0F6	40	820	School	#00B0F6
#E76BF3	60	880	Vocational	#E76BF3
#A3A500	60	700	NoQual	#A3A500
#E76BF3	52	900	Vocational	#E76BF3
#F8766D	45	1730	BachDeg+	#F8766D
#00BF7D	60	1230	OthPostSec	#00BF7D
#E76BF3	37	900	Vocational	#E76BF3
#F8766D	56	1200	BachDeg+	#F8766D
#E76BF3	46	830	Vocational	#E76BF3
#A3A500	77	680	NoQual	#A3A500
#A3A500	20	520	NoQual	#A3A500
#A3A500	66	550	NoQual	#A3A500
#E76BF3	40	670	Vocational	#E76BF3
#E76BF3	50	1460	Vocational	#E76BF3
#E76BF3	2	190	Vocational	#E76BF3
#F8766D	43	660	BachDeg+	#F8766D
#A3A500	40	580	NoQual	#A3A500
#E76BF3	40	680	Vocational	#E76BF3
#A3A500	27	330	NoQual	#A3A500
#A3A500	19	250	NoQual	#A3A500
#A3A500	84	1000	NoQual	#A3A500
#E76BF3	50	1150	Vocational	#E76BF3
#E76BF3	36	710	Vocational	#E76BF3
#F8766D	40	2100	BachDeg+	#F8766D
#00BF7D	41	460	OthPostSec	#00BF7D
#A3A500	37	600	NoQual	#A3A500
#A3A500	39	520	NoQual	#A3A500
#F8766D	40	1350	BachDeg+	#F8766D
#E76BF3	45	1260	Vocational	#E76BF3
#00BF7D	9	190	OthPostSec	#00BF7D
#F8766D	55	1150	BachDeg+	#F8766D
#00B0F6	25	530	School	#00B0F6
#F8766D	46	670	BachDeg+	#F8766D
#00B0F6	31	400	School	#00B0F6
#E76BF3	63	750	Vocational	#E76BF3
#A3A500	60	700	NoQual	#A3A500
#F8766D	55	1330	BachDeg+	#F8766D
#00B0F6	19	890	School	#00B0F6
#00B0F6	24	320	School	#00B0F6
#00B0F6	40	380	School	#00B0F6
#E76BF3	50	2220	Vocational	#E76BF3
#00B0F6	40	1040	School	#00B0F6
#A3A500	60	780	NoQual	#A3A500
#E76BF3	41	680	Vocational	#E76BF3
#A3A500	58	740	NoQual	#A3A500
#A3A500	18	270	NoQual	#A3A500
#E76BF3	35	710	Vocational	#E76BF3
#E76BF3	18	480	Vocational	#E76BF3
#00BF7D	40	510	OthPostSec	#00BF7D
#E76BF3	45	600	Vocational	#E76BF3
#E76BF3	45	620	Vocational	#E76BF3
#F8766D	45	3120	BachDeg+	#F8766D
#A3A500	27	390	NoQual	#A3A500
#00B0F6	40	580	School	#00B0F6
#00BF7D	38	910	OthPostSec	#00BF7D
#E76BF3	45	950	Vocational	#E76BF3
#E76BF3	40	800	Vocational	#E76BF3
#E76BF3	45	980	Vocational	#E76BF3
#E76BF3	70	1620	Vocational	#E76BF3
#00BF7D	45	880	OthPostSec	#00BF7D
#F8766D	50	900	BachDeg+	#F8766D
#F8766D	31	430	BachDeg+	#F8766D
#00B0F6	42	570	School	#00B0F6
#E76BF3	32	780	Vocational	#E76BF3
#E76BF3	48	1140	Vocational	#E76BF3
#E76BF3	50	810	Vocational	#E76BF3
#F8766D	40	580	BachDeg+	#F8766D
#E76BF3	19	740	Vocational	#E76BF3
#00BF7D	46	490	OthPostSec	#00BF7D
#F8766D	38	1640	BachDeg+	#F8766D
#E76BF3	40	630	Vocational	#E76BF3
#00B0F6	27	200	School	#00B0F6
#E76BF3	50	890	Vocational	#E76BF3
#A3A500	45	690	NoQual	#A3A500
#A3A500	54	1560	NoQual	#A3A500
#F8766D	40	520	BachDeg+	#F8766D
#E76BF3	50	1460	Vocational	#E76BF3
#F8766D	12	410	BachDeg+	#F8766D
#00B0F6	7	310	School	#00B0F6
#E76BF3	35	500	Vocational	#E76BF3
#00B0F6	50	1010	School	#00B0F6
#E76BF3	51	910	Vocational	#E76BF3
#E76BF3	40	670	Vocational	#E76BF3
#00B0F6	40	1150	School	#00B0F6
#F8766D	32	620	BachDeg+	#F8766D
#E76BF3	43	790	Vocational	#E76BF3
#A3A500	54	810	NoQual	#A3A500
#E76BF3	40	1000	Vocational	#E76BF3
#00BF7D	64	890	OthPostSec	#00BF7D
#F8766D	38	620	BachDeg+	#F8766D
#00B0F6	64	880	School	#00B0F6
#F8766D	50	1020	BachDeg+	#F8766D
#F8766D	52	1420	BachDeg+	#F8766D
#00BF7D	30	320	OthPostSec	#00BF7D
#E76BF3	58	880	Vocational	#E76BF3
#E76BF3	58	1080	Vocational	#E76BF3
#A3A500	30	640	NoQual	#A3A500
#F8766D	38	2370	BachDeg+	#F8766D
#00B0F6	45	1050	School	#00B0F6
#A3A500	31	640	NoQual	#A3A500
#00B0F6	50	3270	School	#00B0F6
#00B0F6	41	690	School	#00B0F6
#00BF7D	40	840	OthPostSec	#00BF7D
#A3A500	40	1960	NoQual	#A3A500
#E76BF3	40	410	Vocational	#E76BF3
#00B0F6	37	840	School	#00B0F6
#A3A500	64	670	NoQual	#A3A500
#A3A500	20	360	NoQual	#A3A500
#E76BF3	15	890	Vocational	#E76BF3
#F8766D	40	1300	BachDeg+	#F8766D
#00BF7D	28	650	OthPostSec	#00BF7D
#E76BF3	44	710	Vocational	#E76BF3
#00B0F6	32	280	School	#00B0F6
#F8766D	16	210	BachDeg+	#F8766D
#F8766D	50	940	BachDeg+	#F8766D
#00BF7D	41	820	OthPostSec	#00BF7D
#00BF7D	54	970	OthPostSec	#00BF7D
#A3A500	45	630	NoQual	#A3A500
#E76BF3	40	810	Vocational	#E76BF3
#00B0F6	45	930	School	#00B0F6
#A3A500	50	510	NoQual	#A3A500
#F8766D	38	780	BachDeg+	#F8766D
#E76BF3	40	840	Vocational	#E76BF3
#E76BF3	64	840	Vocational	#E76BF3
#A3A500	40	400	NoQual	#A3A500
#00B0F6	43	680	School	#00B0F6
#00BF7D	20	380	OthPostSec	#00BF7D
#A3A500	58	1010	NoQual	#A3A500
#E76BF3	50	780	Vocational	#E76BF3
#E76BF3	16	220	Vocational	#E76BF3
#E76BF3	22	900	Vocational	#E76BF3
#E76BF3	50	1170	Vocational	#E76BF3
#00BF7D	54	1560	OthPostSec	#00BF7D
#E76BF3	50	850	Vocational	#E76BF3
#E76BF3	40	830	Vocational	#E76BF3
#F8766D	74	2420	BachDeg+	#F8766D
#E76BF3	40	1580	Vocational	#E76BF3
#E76BF3	40	560	Vocational	#E76BF3
#E76BF3	45	930	Vocational	#E76BF3
#A3A500	45	930	NoQual	#A3A500
#E76BF3	37	370	Vocational	#E76BF3
#F8766D	40	1540	BachDeg+	#F8766D
#E76BF3	50	690	Vocational	#E76BF3
#F8766D	163	2750	BachDeg+	#F8766D
#E76BF3	56	1230	Vocational	#E76BF3
#00BF7D	80	1350	OthPostSec	#00BF7D
#00BF7D	49	820	OthPostSec	#00BF7D
#00B0F6	38	680	School	#00B0F6
#00BF7D	6	260	OthPostSec	#00BF7D
#E76BF3	22	1590	Vocational	#E76BF3
#00BF7D	41	1030	OthPostSec	#00BF7D
#E76BF3	52	1130	Vocational	#E76BF3
#E76BF3	40	710	Vocational	#E76BF3
#F8766D	45	720	BachDeg+	#F8766D
#A3A500	53	800	NoQual	#A3A500
#E76BF3	45	1780	Vocational	#E76BF3
#A3A500	47	490	NoQual	#A3A500
#A3A500	89	1130	NoQual	#A3A500
#E76BF3	46	1880	Vocational	#E76BF3
#00B0F6	40	1060	School	#00B0F6
#E76BF3	44	540	Vocational	#E76BF3
#E76BF3	72	930	Vocational	#E76BF3
#E76BF3	31	520	Vocational	#E76BF3
#A3A500	40	570	NoQual	#A3A500
#E76BF3	42	700	Vocational	#E76BF3
#A3A500	40	560	NoQual	#A3A500
#00B0F6	45	560	School	#00B0F6
#A3A500	48	590	NoQual	#A3A500
#E76BF3	46	720	Vocational	#E76BF3
#00B0F6	38	970	School	#00B0F6
#A3A500	88	1210	NoQual	#A3A500
#00B0F6	21	1040	School	#00B0F6
#00BF7D	43	780	OthPostSec	#00BF7D
#00B0F6	40	620	School	#00B0F6
#E76BF3	47	940	Vocational	#E76BF3
#E76BF3	26	590	Vocational	#E76BF3
#E76BF3	48	460	Vocational	#E76BF3
#E76BF3	5	110	Vocational	#E76BF3
#A3A500	95	1360	NoQual	#A3A500
#00BF7D	80	1600	OthPostSec	#00BF7D
#F8766D	50	1590	BachDeg+	#F8766D
#E76BF3	50	770	Vocational	#E76BF3
#E76BF3	45	2110	Vocational	#E76BF3
#00B0F6	37	1030	School	#00B0F6
#E76BF3	50	710	Vocational	#E76BF3
#A3A500	35	530	NoQual	#A3A500
#A3A500	40	560	NoQual	#A3A500
#E76BF3	53	910	Vocational	#E76BF3
#E76BF3	40	1220	Vocational	#E76BF3
#F8766D	155	2070	BachDeg+	#F8766D
#00B0F6	40	640	School	#00B0F6
#E76BF3	40	290	Vocational	#E76BF3
#E76BF3	40	890	Vocational	#E76BF3
#E76BF3	37	1260	Vocational	#E76BF3
#E76BF3	55	1270	Vocational	#E76BF3
#F8766D	40	530	BachDeg+	#F8766D
#00B0F6	21	170	School	#00B0F6
#F8766D	45	1320	BachDeg+	#F8766D
#E76BF3	45	710	Vocational	#E76BF3
#E76BF3	48	1060	Vocational	#E76BF3
#A3A500	27	290	NoQual	#A3A500
#A3A500	40	410	NoQual	#A3A500
#F8766D	42	700	BachDeg+	#F8766D
#A3A500	32	510	NoQual	#A3A500
#E76BF3	40	740	Vocational	#E76BF3
#00B0F6	58	620	School	#00B0F6
#00B0F6	6	230	School	#00B0F6
#E76BF3	40	640	Vocational	#E76BF3
#E76BF3	40	1320	Vocational	#E76BF3
#E76BF3	40	1020	Vocational	#E76BF3
#F8766D	40	800	BachDeg+	#F8766D
#F8766D	35	1490	BachDeg+	#F8766D
#00B0F6	42	680	School	#00B0F6
#F8766D	50	1420	BachDeg+	#F8766D
#E76BF3	43	800	Vocational	#E76BF3
#F8766D	30	560	BachDeg+	#F8766D
#00B0F6	40	810	School	#00B0F6
#E76BF3	74	1720	Vocational	#E76BF3
#E76BF3	60	880	Vocational	#E76BF3
#F8766D	77	1640	BachDeg+	#F8766D
#E76BF3	40	680	Vocational	#E76BF3
#E76BF3	27	960	Vocational	#E76BF3
#E76BF3	55	580	Vocational	#E76BF3
#E76BF3	40	690	Vocational	#E76BF3
#E76BF3	41	600	Vocational	#E76BF3
#00B0F6	46	460	School	#00B0F6
#00BF7D	16	630	OthPostSec	#00BF7D
#E76BF3	52	1630	Vocational	#E76BF3
#00B0F6	67	1220	School	#00B0F6
#A3A500	40	600	NoQual	#A3A500
#E76BF3	40	770	Vocational	#E76BF3
#F8766D	76	1280	BachDeg+	#F8766D
#00B0F6	48	760	School	#00B0F6
#E76BF3	45	3740	Vocational	#E76BF3
#F8766D	40	400	BachDeg+	#F8766D
#E76BF3	13	850	Vocational	#E76BF3
#E76BF3	40	390	Vocational	#E76BF3
#E76BF3	45	1080	Vocational	#E76BF3
#E76BF3	45	720	Vocational	#E76BF3
#00BF7D	18	430	OthPostSec	#00BF7D
#00B0F6	40	1150	School	#00B0F6
#E76BF3	55	660	Vocational	#E76BF3
#E76BF3	59	1070	Vocational	#E76BF3
#E76BF3	40	1000	Vocational	#E76BF3
#A3A500	45	650	NoQual	#A3A500
#F8766D	38	860	BachDeg+	#F8766D
#E76BF3	50	1380	Vocational	#E76BF3
#00B0F6	40	960	School	#00B0F6
#A3A500	42	710	NoQual	#A3A500
#E76BF3	34	720	Vocational	#E76BF3
#A3A500	58	1020	NoQual	#A3A500
#A3A500	38	940	NoQual	#A3A500
#E76BF3	40	620	Vocational	#E76BF3
#E76BF3	52	680	Vocational	#E76BF3
#F8766D	42	740	BachDeg+	#F8766D
#E76BF3	50	390	Vocational	#E76BF3
#F8766D	40	1350	BachDeg+	#F8766D
#00B0F6	45	580	School	#00B0F6
#E76BF3	40	1060	Vocational	#E76BF3
#00BF7D	48	620	OthPostSec	#00BF7D
#00BF7D	45	960	OthPostSec	#00BF7D
#00BF7D	45	830	OthPostSec	#00BF7D
#A3A500	40	590	NoQual	#A3A500
#A3A500	58	770	NoQual	#A3A500
#E76BF3	40	800	Vocational	#E76BF3
#00B0F6	41	410	School	#00B0F6
#F8766D	48	660	BachDeg+	#F8766D
#00B0F6	40	890	School	#00B0F6
#E76BF3	40	1200	Vocational	#E76BF3
#E76BF3	36	560	Vocational	#E76BF3
#00B0F6	40	530	School	#00B0F6
#A3A500	80	1270	NoQual	#A3A500
#E76BF3	42	1320	Vocational	#E76BF3
#E76BF3	56	1130	Vocational	#E76BF3
#F8766D	51	1710	BachDeg+	#F8766D
#00B0F6	59	840	School	#00B0F6
#00B0F6	45	1580	School	#00B0F6
#A3A500	40	480	NoQual	#A3A500
#E76BF3	24	960	Vocational	#E76BF3
#F8766D	34	940	BachDeg+	#F8766D
#00B0F6	45	470	School	#00B0F6
#00B0F6	105	3240	School	#00B0F6
#F8766D	40	640	BachDeg+	#F8766D
#F8766D	45	2450	BachDeg+	#F8766D
#F8766D	55	590	BachDeg+	#F8766D
#00B0F6	42	940	School	#00B0F6
#E76BF3	17	210	Vocational	#E76BF3
#00B0F6	47	540	School	#00B0F6
#A3A500	34	780	NoQual	#A3A500
#E76BF3	40	600	Vocational	#E76BF3
#E76BF3	50	1180	Vocational	#E76BF3
#00BF7D	45	1010	OthPostSec	#00BF7D
#00B0F6	50	740	School	#00B0F6
#00B0F6	8	460	School	#00B0F6
#00B0F6	42	610	School	#00B0F6
#E76BF3	29	560	Vocational	#E76BF3
#00B0F6	70	540	School	#00B0F6
#F8766D	40	1430	BachDeg+	#F8766D
#E76BF3	40	700	Vocational	#E76BF3
#F8766D	47	320	BachDeg+	#F8766D
#A3A500	40	510	NoQual	#A3A500
#F8766D	40	640	BachDeg+	#F8766D
#00B0F6	28	220	School	#00B0F6
#E76BF3	55	630	Vocational	#E76BF3
#00BF7D	50	910	OthPostSec	#00BF7D
#E76BF3	41	1680	Vocational	#E76BF3
#E76BF3	40	640	Vocational	#E76BF3
#A3A500	40	810	NoQual	#A3A500
#E76BF3	34	560	Vocational	#E76BF3
#F8766D	50	890	BachDeg+	#F8766D
#E76BF3	45	430	Vocational	#E76BF3
#E76BF3	41	1250	Vocational	#E76BF3
#A3A500	18	340	NoQual	#A3A500
#00B0F6	40	720	School	#00B0F6
#E76BF3	41	1050	Vocational	#E76BF3
#A3A500	50	830	NoQual	#A3A500
#F8766D	40	1290	BachDeg+	#F8766D
#E76BF3	46	680	Vocational	#E76BF3
#00BF7D	56	840	OthPostSec	#00BF7D
#A3A500	32	650	NoQual	#A3A500
#E76BF3	47	500	Vocational	#E76BF3
#E76BF3	50	960	Vocational	#E76BF3
#E76BF3	70	1480	Vocational	#E76BF3
#E76BF3	40	500	Vocational	#E76BF3
#E76BF3	50	710	Vocational	#E76BF3
#00B0F6	40	590	School	#00B0F6
#A3A500	34	430	NoQual	#A3A500
#A3A500	46	680	NoQual	#A3A500
#E76BF3	40	730	Vocational	#E76BF3
#00B0F6	35	1390	School	#00B0F6
#E76BF3	40	640	Vocational	#E76BF3
#A3A500	48	710	NoQual	#A3A500
#A3A500	36	1010	NoQual	#A3A500
#E76BF3	55	660	Vocational	#E76BF3
#00BF7D	45	1090	OthPostSec	#00BF7D
#E76BF3	21	360	Vocational	#E76BF3
#A3A500	40	800	NoQual	#A3A500
#E76BF3	21	270	Vocational	#E76BF3
#F8766D	59	1610	BachDeg+	#F8766D
#A3A500	40	380	NoQual	#A3A500
#A3A500	29	320	NoQual	#A3A500
#A3A500	40	680	NoQual	#A3A500
#A3A500	33	470	NoQual	#A3A500
#E76BF3	100	3620	Vocational	#E76BF3
#E76BF3	40	1040	Vocational	#E76BF3
#E76BF3	41	750	Vocational	#E76BF3
#A3A500	50	780	NoQual	#A3A500
#00BF7D	40	820	OthPostSec	#00BF7D
#E76BF3	42	570	Vocational	#E76BF3
#F8766D	55	1250	BachDeg+	#F8766D
#F8766D	19	330	BachDeg+	#F8766D
#E76BF3	40	480	Vocational	#E76BF3
#E76BF3	40	700	Vocational	#E76BF3
#E76BF3	49	750	Vocational	#E76BF3
#00BF7D	52	1080	OthPostSec	#00BF7D
#E76BF3	46	790	Vocational	#E76BF3
#E76BF3	42	1220	Vocational	#E76BF3
#F8766D	44	1610	BachDeg+	#F8766D
#F8766D	36	1330	BachDeg+	#F8766D
#F8766D	12	1440	BachDeg+	#F8766D
#E76BF3	40	660	Vocational	#E76BF3
#E76BF3	46	850	Vocational	#E76BF3
#E76BF3	40	650	Vocational	#E76BF3
#00B0F6	37	590	School	#00B0F6
#A3A500	62	990	NoQual	#A3A500
#A3A500	69	520	NoQual	#A3A500
#E76BF3	60	840	Vocational	#E76BF3
#A3A500	25	380	NoQual	#A3A500
#F8766D	23	2940	BachDeg+	#F8766D
#F8766D	40	460	BachDeg+	#F8766D
#A3A500	40	570	NoQual	#A3A500
#A3A500	50	590	NoQual	#A3A500
#E76BF3	40	820	Vocational	#E76BF3
#00B0F6	72	990	School	#00B0F6
#F8766D	98	3150	BachDeg+	#F8766D
#E76BF3	41	1790	Vocational	#E76BF3
#E76BF3	40	740	Vocational	#E76BF3
#E76BF3	39	610	Vocational	#E76BF3
#00B0F6	19	220	School	#00B0F6
#E76BF3	30	320	Vocational	#E76BF3
#E76BF3	31	400	Vocational	#E76BF3
#E76BF3	40	510	Vocational	#E76BF3
#00B0F6	32	1320	School	#00B0F6
#E76BF3	74	1130	Vocational	#E76BF3
#00BF7D	62	530	OthPostSec	#00BF7D
#00B0F6	44	2260	School	#00B0F6
#00BF7D	40	980	OthPostSec	#00BF7D
#E76BF3	45	690	Vocational	#E76BF3
#E76BF3	23	1960	Vocational	#E76BF3
#E76BF3	45	540	Vocational	#E76BF3
#E76BF3	40	1710	Vocational	#E76BF3
#E76BF3	40	380	Vocational	#E76BF3
#E76BF3	33	670	Vocational	#E76BF3
#00B0F6	40	770	School	#00B0F6
#E76BF3	15	290	Vocational	#E76BF3
#00B0F6	34	800	School	#00B0F6
#A3A500	45	1310	NoQual	#A3A500
#E76BF3	50	1080	Vocational	#E76BF3
#E76BF3	5	110	Vocational	#E76BF3
#E76BF3	50	1270	Vocational	#E76BF3
#E76BF3	29	570	Vocational	#E76BF3
#A3A500	40	590	NoQual	#A3A500
#00BF7D	37	1150	OthPostSec	#00BF7D
#00B0F6	40	400	School	#00B0F6
#F8766D	40	490	BachDeg+	#F8766D
#E76BF3	55	950	Vocational	#E76BF3
#00BF7D	73	720	OthPostSec	#00BF7D
#A3A500	57	760	NoQual	#A3A500
#A3A500	48	570	NoQual	#A3A500
#00B0F6	10	290	School	#00B0F6
#E76BF3	43	560	Vocational	#E76BF3
#00B0F6	39	870	School	#00B0F6
#E76BF3	45	940	Vocational	#E76BF3
#E76BF3	70	1140	Vocational	#E76BF3
#00B0F6	40	650	School	#00B0F6
#00B0F6	50	830	School	#00B0F6
#E76BF3	30	880	Vocational	#E76BF3
#E76BF3	50	1500	Vocational	#E76BF3
#E76BF3	16	200	Vocational	#E76BF3
#00BF7D	47	830	OthPostSec	#00BF7D
#E76BF3	40	720	Vocational	#E76BF3
#A3A500	24	320	NoQual	#A3A500
#00BF7D	60	2040	OthPostSec	#00BF7D
#00B0F6	40	590	School	#00B0F6
#A3A500	60	660	NoQual	#A3A500
#00B0F6	29	430	School	#00B0F6
#E76BF3	49	690	Vocational	#E76BF3
#A3A500	37	1490	NoQual	#A3A500
#E76BF3	33	800	Vocational	#E76BF3
#00BF7D	39	970	OthPostSec	#00BF7D
#F8766D	35	910	BachDeg+	#F8766D
#E76BF3	45	1040	Vocational	#E76BF3
#00B0F6	23	610	School	#00B0F6
#00BF7D	10	270	OthPostSec	#00BF7D
#E76BF3	55	1250	Vocational	#E76BF3
#00B0F6	50	1300	School	#00B0F6
#F8766D	44	950	BachDeg+	#F8766D
#E76BF3	40	890	Vocational	#E76BF3
#E76BF3	40	1390	Vocational	#E76BF3
#E76BF3	40	970	Vocational	#E76BF3
#00BF7D	12	290	OthPostSec	#00BF7D
#00BF7D	63	1170	OthPostSec	#00BF7D
#E76BF3	34	600	Vocational	#E76BF3
#00BF7D	17	430	OthPostSec	#00BF7D
#A3A500	40	570	NoQual	#A3A500
#00BF7D	83	1870	OthPostSec	#00BF7D
#A3A500	35	480	NoQual	#A3A500
#00BF7D	43	910	OthPostSec	#00BF7D
#F8766D	67	1620	BachDeg+	#F8766D
#F8766D	40	710	BachDeg+	#F8766D
#00B0F6	45	740	School	#00B0F6
#F8766D	41	1120	BachDeg+	#F8766D
#F8766D	48	550	BachDeg+	#F8766D
#A3A500	40	430	NoQual	#A3A500
#E76BF3	42	1860	Vocational	#E76BF3
#A3A500	40	380	NoQual	#A3A500
#E76BF3	40	750	Vocational	#E76BF3
#00B0F6	45	740	School	#00B0F6
#E76BF3	40	710	Vocational	#E76BF3
#E76BF3	40	650	Vocational	#E76BF3
#F8766D	40	1330	BachDeg+	#F8766D
#A3A500	40	460	NoQual	#A3A500
#E76BF3	60	950	Vocational	#E76BF3
#F8766D	40	950	BachDeg+	#F8766D
#F8766D	42	1220	BachDeg+	#F8766D
#00B0F6	40	420	School	#00B0F6
#F8766D	37	1230	BachDeg+	#F8766D
#E76BF3	32	770	Vocational	#E76BF3
#E76BF3	40	610	Vocational	#E76BF3
#A3A500	46	680	NoQual	#A3A500
#F8766D	50	1240	BachDeg+	#F8766D
#E76BF3	45	820	Vocational	#E76BF3
#A3A500	57	1210	NoQual	#A3A500
#E76BF3	50	940	Vocational	#E76BF3
#E76BF3	37	970	Vocational	#E76BF3
#E76BF3	40	870	Vocational	#E76BF3
#E76BF3	42	490	Vocational	#E76BF3
#E76BF3	48	1950	Vocational	#E76BF3
#A3A500	34	380	NoQual	#A3A500
#E76BF3	43	780	Vocational	#E76BF3
#F8766D	46	1300	BachDeg+	#F8766D
#00B0F6	36	300	School	#00B0F6
#A3A500	50	880	NoQual	#A3A500
#F8766D	40	860	BachDeg+	#F8766D
#E76BF3	41	680	Vocational	#E76BF3
#00B0F6	40	740	School	#00B0F6
#A3A500	41	880	NoQual	#A3A500
#00B0F6	61	590	School	#00B0F6
#E76BF3	51	880	Vocational	#E76BF3
#F8766D	65	1110	BachDeg+	#F8766D
#E76BF3	40	500	Vocational	#E76BF3
#E76BF3	25	750	Vocational	#E76BF3
#F8766D	40	1450	BachDeg+	#F8766D
#F8766D	52	390	BachDeg+	#F8766D
#E76BF3	40	780	Vocational	#E76BF3
#E76BF3	30	580	Vocational	#E76BF3
#E76BF3	40	530	Vocational	#E76BF3
#00BF7D	62	890	OthPostSec	#00BF7D
#F8766D	60	1150	BachDeg+	#F8766D
#F8766D	40	2960	BachDeg+	#F8766D
#00B0F6	40	350	School	#00B0F6
#F8766D	36	2590	BachDeg+	#F8766D
#E76BF3	38	650	Vocational	#E76BF3
#00BF7D	43	850	OthPostSec	#00BF7D
#E76BF3	60	610	Vocational	#E76BF3
#00BF7D	38	1710	OthPostSec	#00BF7D
#A3A500	3	110	NoQual	#A3A500
#F8766D	56	1590	BachDeg+	#F8766D
#E76BF3	40	1580	Vocational	#E76BF3
#00B0F6	35	490	School	#00B0F6
#00B0F6	39	930	School	#00B0F6
#00BF7D	38	1130	OthPostSec	#00BF7D
#E76BF3	48	1460	Vocational	#E76BF3
#A3A500	49	630	NoQual	#A3A500
#00B0F6	74	950	School	#00B0F6
#F8766D	50	860	BachDeg+	#F8766D
#00B0F6	40	1210	School	#00B0F6
#E76BF3	21	200	Vocational	#E76BF3
#E76BF3	50	780	Vocational	#E76BF3
#F8766D	50	3340	BachDeg+	#F8766D
#00BF7D	54	1040	OthPostSec	#00BF7D
#E76BF3	42	790	Vocational	#E76BF3
#E76BF3	40	490	Vocational	#E76BF3
#F8766D	32	460	BachDeg+	#F8766D
#F8766D	65	2350	BachDeg+	#F8766D
#00B0F6	38	420	School	#00B0F6
#F8766D	20	370	BachDeg+	#F8766D
#A3A500	40	580	NoQual	#A3A500
#E76BF3	46	700	Vocational	#E76BF3
#F8766D	57	570	BachDeg+	#F8766D
#00B0F6	29	580	School	#00B0F6
#E76BF3	40	450	Vocational	#E76BF3
